frame,participant21x,participant21y,participant22x,participant22y,participant24x,participant24y,participant25x,participant25y,participant27x,participant27y,participant28x,participant28y,participant29x,participant29y,participant30x,participant30y,participant31x,participant31y,participant34x,participant34y,participant35x,participant35y,participant36x,participant36y,beacon1x,beacon1y,beacon2x,beacon2y,beacon3x,beacon3y,beacon4x,beacon4y,beacon5x,beacon5y,beacon6x,beacon6y
935.5,3.0345862652534024,4.229847688607805,1.4926516433597499,4.579210831032327,4.549781776075527,4.069564442860951,1.2773937828449249,5.902226774739447,2.466179745256966,3.270864879308796,3.3515810100650114,5.373563730293029,2.2509218847421337,4.593880823015937,2.09183219025563,5.917983432795921,0.8199786229624948,4.755794067872088,4.290300169234875,3.1165582969626726,3.1682818206110213,3.2844482052195474,1.4845818117039187,3.4414714527478267,4.882755856417553,3.5072147501558675,3.37563017725126,4.8052373741872145,4.1779638371782255,3.1143849648169564,2.6948873251981738,3.8440812327424823,2.3017101629999033,3.8364745702324683,2.764505210652885,5.74140019595616
936.0,3.0345862652534024,4.229847688607805,1.4926516433597499,4.579210831032327,4.549781776075527,4.069564442860951,1.3883851429589313,5.71477687717109,2.466179745256966,3.270864879308796,3.3515810100650114,5.373563730293029,2.2509218847421337,4.593880823015937,2.09183219025563,5.917983432795921,0.8199786229624948,4.755794067872088,4.290300169234875,3.1165582969626726,3.1682818206110213,3.2844482052195474,1.4845818117039187,3.4414714527478267,4.882755856417553,3.5072147501558675,3.37563017725126,4.8052373741872145,4.1779638371782255,3.1143849648169564,2.6948873251981738,3.8440812327424823,2.3017101629999033,3.8364745702324683,2.764505210652885,5.74140019595616
936.5,3.0345862652534024,4.229847688607805,1.4926516433597499,4.579210831032327,4.549781776075527,4.069564442860951,1.5836287521154304,5.528956978712031,2.466179745256966,3.270864879308796,3.3515810100650114,5.373563730293029,2.2509218847421337,4.593880823015937,2.09183219025563,5.917983432795921,0.8199786229624948,4.755794067872088,4.290300169234875,3.1165582969626726,3.1682818206110213,3.2844482052195474,1.4845818117039187,3.4414714527478267,4.882755856417553,3.5072147501558675,3.37563017725126,4.8052373741872145,4.1779638371782255,3.1143849648169564,2.6948873251981738,3.8440812327424823,2.3017101629999033,3.8364745702324683,2.764505210652885,5.74140019595616
937.0,3.0345862652534024,4.229847688607805,1.4926516433597499,4.579210831032327,4.549781776075527,4.069564442860951,1.722704195243601,5.342050414180093,2.466179745256966,3.270864879308796,3.3515810100650114,5.373563730293029,2.2509218847421337,4.593880823015937,2.065093079184102,6.107063329473576,0.8199786229624948,4.755794067872088,4.290300169234875,3.1165582969626726,3.1682818206110213,3.2844482052195474,1.7921617529170675,3.257824886434477,5.106083548588217,3.32193818473322,3.37563017725126,4.8052373741872145,4.1779638371782255,3.1143849648169564,2.6948873251981738,3.8440812327424823,2.3017101629999033,3.8364745702324683,2.764505210652885,5.74140019595616
937.5,3.0345862652534024,4.229847688607805,1.4926516433597499,4.579210831032327,4.663463080074813,4.261361004720754,1.722704195243601,5.342050414180093,2.466179745256966,3.270864879308796,3.3515810100650114,5.373563730293029,2.2509218847421337,4.593880823015937,2.093177162198266,6.107606662510008,0.8199786229624948,4.755794067872088,4.290300169234875,3.1165582969626726,3.1682818206110213,3.2844482052195474,1.7921617529170675,3.257824886434477,5.134167631602381,3.3224815177696527,3.37563017725126,4.8052373741872145,4.1779638371782255,3.1143849648169564,2.6948873251981738,3.8440812327424823,2.3017101629999033,3.8364745702324683,2.764505210652885,5.74140019595616
938.0,3.0345862652534024,4.229847688607805,1.4926516433597499,4.579210831032327,4.861396633116584,4.454787565689841,1.722704195243601,5.342050414180093,2.466179745256966,3.270864879308796,3.3515810100650114,5.373563730293029,2.2509218847421337,4.593880823015937,2.6535138505388787,5.928850093524517,0.8199786229624948,4.755794067872088,4.290300169234875,3.1165582969626726,3.1682818206110213,3.2844482052195474,1.7921617529170675,3.257824886434477,5.386924378729837,3.327371515097525,3.37563017725126,4.8052373741872145,4.1779638371782255,3.1143849648169564,2.6948873251981738,3.8440812327424823,2.3017101629999033,3.8364745702324683,2.764505210652885,5.74140019595616
938.5,3.0345862652534024,4.229847688607805,1.4926516433597499,4.579210831032327,5.087414269172527,4.648757459695375,1.722704195243601,5.342050414180093,2.466179745256966,3.270864879308796,3.3515810100650114,5.373563730293029,2.2509218847421337,4.593880823015937,2.850102431638014,5.932653424779531,0.8199786229624948,4.755794067872088,4.290300169234875,3.1165582969626726,3.1682818206110213,3.2844482052195474,1.7921617529170675,3.257824886434477,5.139547519372936,4.0809744366259935,3.37563017725126,4.8052373741872145,4.1779638371782255,3.1143849648169564,2.6948873251981738,3.8440812327424823,2.3017101629999033,3.8364745702324683,2.7658501825955284,5.931023425670247
939.0,3.0345862652534024,4.229847688607805,1.4926516433597499,4.579210831032327,5.285347822214298,4.842184020664462,1.722704195243601,5.342050414180093,2.466179745256966,3.270864879308796,3.3515810100650114,5.373563730293029,2.2509218847421337,4.593880823015937,3.2700187049078053,5.751180190611905,0.8199786229624948,4.755794067872088,4.290300169234875,3.1165582969626726,3.1682818206110213,3.2844482052195474,1.7921617529170675,3.257824886434477,5.091449185000439,5.217627148837622,3.37563017725126,4.8052373741872145,4.1779638371782255,3.1143849648169564,2.6948873251981738,3.8440812327424823,2.3017101629999033,3.8364745702324683,3.187111427807963,5.939173421216694
939.5,3.0345862652534024,4.229847688607805,1.4926516433597499,4.579210831032327,5.3415159882426195,4.843270686737313,3.126908345951712,5.369217066001596,2.466179745256966,3.270864879308796,3.3515810100650114,5.373563730293029,2.2509218847421337,4.593880823015937,3.8022713102342536,5.571880288589995,0.8199786229624948,4.755794067872088,4.290300169234875,3.1165582969626726,3.1682818206110213,3.2844482052195474,1.7921617529170675,3.257824886434477,5.987449897568354,4.855767346575206,3.37563017725126,4.8052373741872145,3.9559811169501984,3.4892847599536765,2.6948873251981738,3.8440812327424823,2.3017101629999033,3.8364745702324683,3.7220539770196766,6.139119978622958
940.0,3.0345862652534024,4.229847688607805,1.4926516433597499,4.579210831032327,5.399029126213588,5.033980582524251,3.2111605949941975,5.37084706511088,2.466179745256966,3.270864879308796,3.462572370179025,5.186113832724672,2.2509218847421337,4.593880823015937,4.05502805736171,5.576770285917874,0.8199786229624948,4.755794067872088,4.3464683352632,3.1176449630355307,2.8607018793978725,3.468094771532904,1.7921617529170675,3.257824886434477,6.099786229625003,4.8579406787209365,3.37563017725126,4.8052373741872145,3.7339983967221784,3.8641845550903895,2.6948873251981738,3.8440812327424823,2.3017101629999033,3.8364745702324683,4.310474748374453,5.960906742673899
940.5,3.0345862652534024,4.229847688607805,1.4926516433597499,4.579210831032327,5.456542264184549,5.224690478311203,3.576253674178311,5.377910394584475,2.466179745256966,3.270864879308796,3.462572370179025,5.186113832724672,2.2509218847421337,4.593880823015937,4.223532555446685,5.5800302841364555,0.8199786229624948,4.755794067872088,4.374552418277361,3.1181882960719634,2.8607018793978725,3.468094771532904,1.7921617529170675,3.257824886434477,5.991484813396269,5.424637035717453,3.37563017725126,4.8052373741872145,3.509325732608879,3.859837890798957,2.6948873251981738,3.8440812327424823,2.3017101629999033,3.8364745702324683,4.786559187672566,5.780520174579124
941.0,3.315427095395023,4.235281018972117,1.4926516433597499,4.579210831032327,5.51271043021287,5.225777144384068,3.9961699474481094,5.196437160416849,2.466179745256966,3.270864879308796,3.462572370179025,5.186113832724672,2.2509218847421337,4.593880823015937,4.699616994744801,5.399643716041666,0.8199786229624948,4.755794067872088,4.514972833348175,3.120904961254112,2.8607018793978725,3.468094771532904,1.7921617529170675,3.257824886434477,6.27232564353789,5.43007036608175,3.37563017725126,4.8052373741872145,3.4812416495947183,3.8592945577625244,2.527727799055846,4.030444464237988,2.3017101629999033,3.8364745702324683,4.786559187672566,5.780520174579124
941.5,3.287343012380859,4.234737685935684,1.4926516433597499,4.579210831032327,5.54213948516967,5.4159437071345735,4.527077580831914,4.827514028680852,2.466179745256966,3.270864879308796,3.462572370179025,5.186113832724672,2.5036786318695974,4.598770820343802,5.090104213057803,5.02800391912352,0.8199786229624948,4.755794067872088,4.514972833348175,3.120904961254112,2.8607018793978725,3.468094771532904,1.7921617529170675,3.257824886434477,6.4127460586087,5.432787031263899,3.37563017725126,4.8052373741872145,3.4812416495947183,3.8592945577625244,2.4434755500133534,4.028814465128704,2.3017101629999033,3.8364745702324683,5.28938273804221,5.411053709806708
942.0,3.287343012380859,4.234737685935684,1.4926516433597499,4.579210831032327,6.103821145452915,5.426810367863169,4.612674801817043,5.018767257504209,2.466179745256966,3.270864879308796,3.462572370179025,5.186113832724672,2.642754074997761,4.411864255811864,5.201095573171809,4.840554021555164,0.8199786229624948,4.755794067872088,4.572485971319132,3.31161485704105,2.8607018793978725,3.468094771532904,1.6250022267747255,3.4441881179299827,6.664157833793524,5.248053798877692,3.37563017725126,4.8052373741872145,3.4812416495947183,3.8592945577625244,2.192063774828533,4.213547697514912,2.3017101629999033,3.8364745702324683,5.511365458270237,5.036153914669981
942.5,3.287343012380859,4.234737685935684,1.4926516433597499,4.579210831032327,6.718981027879217,5.05951723523647,4.868121492829776,5.402903714260248,2.133205664914925,3.833214572013887,3.462572370179025,5.186113832724672,2.5906208247973623,4.979647278881245,5.507330542442318,4.4672842255277345,0.8199786229624948,4.755794067872088,4.603259998218576,3.6914046495056425,2.8607018793978725,3.468094771532904,1.6250022267747255,3.4441881179299827,6.831317359935866,5.061690567382186,3.347546094237096,4.804694041150782,3.4812416495947183,3.8592945577625244,1.9954751937293977,4.209744366259898,2.3017101629999033,3.8364745702324683,5.927246815712117,4.285810991360108
943.0,3.287343012380859,4.234737685935684,1.4926516433597499,4.579210831032327,7.053300080163886,4.686790772245473,5.26129865502805,5.410510376770276,2.133205664914925,3.833214572013887,3.4064042041507037,5.185027166651807,2.6200498797541556,5.169813841631765,5.952640954840998,3.907107864968367,0.8199786229624948,4.755794067872088,4.465529527033041,4.067934443751668,2.495608800213759,3.4610314420593085,1.6250022267747255,3.4441881179299827,7.109468246192208,4.687877438318338,3.2913779282087745,4.803607375077931,3.4812416495947183,3.8592945577625244,1.9954751937293977,4.209744366259898,2.3017101629999033,3.8364745702324683,6.094406341854452,4.099447759864603
943.5,3.287343012380859,4.234737685935684,1.4926516433597499,4.579210831032327,7.053300080163886,4.686790772245473,5.51271043021287,5.225777144384068,2.133205664914925,3.833214572013887,3.4064042041507037,5.185027166651807,2.6200498797541556,5.169813841631765,5.952640954840998,3.907107864968367,0.848062705976659,4.756337400908507,4.465529527033041,4.067934443751668,2.4394406341854378,3.4599447759864503,1.4845818117039187,3.4414714527478267,7.109468246192208,4.687877438318338,3.2913779282087745,4.803607375077931,3.4812416495947183,3.8592945577625244,2.050298387815083,4.021207802618676,2.3017101629999033,3.8364745702324683,6.094406341854452,4.099447759864603
944.0,3.287343012380859,4.234737685935684,1.4364834773314286,4.578124164959462,7.449167186247436,5.073643894183647,6.127870312639164,4.858484011757355,2.133205664914925,3.833214572013887,3.4064042041507037,5.185027166651807,2.5371426026543062,5.357807072236554,6.121145452925973,3.9103678631869485,0.7651554288768097,4.944330631513296,4.301059944775979,4.633544134675333,2.4394406341854378,3.4599447759864503,1.4284136456755903,3.4403847866749686,7.224494522134137,5.069297229892214,3.2913779282087745,4.803607375077931,3.4812416495947183,3.8592945577625244,2.186683887057974,3.455054778658578,2.3017101629999033,3.8364745702324683,6.205397701968458,3.911997862296232
944.5,3.287343012380859,4.234737685935684,1.4364834773314286,4.578124164959462,7.561503518304086,5.075817226329363,6.015533980582518,4.856310679611639,2.133205664914925,3.833214572013887,3.4064042041507037,5.185027166651807,2.3994121314687717,5.734336866482579,6.149229535940137,3.910911196223381,0.492384430391013,6.076636679433506,4.274320833704454,4.822624031352973,2.4394406341854378,3.4599447759864503,1.2893382025474267,3.6272913512069067,7.562848490246719,5.265440456043464,3.2913779282087745,4.803607375077931,3.4812416495947183,3.8592945577625244,2.186683887057974,3.455054778658578,2.3017101629999033,3.8364745702324683,6.316389062082472,3.7245479647278756
945.0,3.287343012380859,4.234737685935684,1.4364834773314286,4.578124164959462,7.898512514474032,5.082337222766526,6.042273091654042,4.6672307829339985,2.133205664914925,3.833214572013887,3.5173955642647172,4.997577269083436,2.5117484635254215,5.736510198628295,6.149229535940137,3.910911196223381,1.2814286986728405,6.471096463881693,4.0269439743475495,5.576226952881441,2.495608800213759,3.4610314420593085,1.2612541195332625,3.626748018170474,7.403758795760215,6.589543065823449,3.2913779282087745,4.803607375077931,3.4812416495947183,3.8592945577625244,2.186683887057974,3.455054778658578,2.3017101629999033,3.8364745702324683,6.427380422196478,3.537098067159519
945.5,3.287343012380859,4.234737685935684,1.4364834773314286,4.578124164959462,8.349202814643263,5.280653781063506,6.040928119711399,4.477607553219897,2.133205664914925,3.833214572013887,3.5173955642647172,4.997577269083436,2.541177518482229,5.9266767613788005,6.091716397969172,3.720201300436443,1.452623140643091,6.853602921528449,3.9775006680324196,6.523256435378983,2.6066001603277726,3.273581544490945,1.2612541195332625,3.626748018170474,8.048347733143306,6.412416495947255,3.2913779282087745,4.803607375077931,3.4812416495947183,3.8592945577625244,2.130515721029653,3.45396811258572,2.3017101629999033,3.8364745702324683,6.369867284225521,3.346388171372574
946.0,3.287343012380859,4.234737685935684,1.4364834773314286,4.578124164959462,9.134212167097171,5.106243876369447,5.955330898726277,4.286354324396541,2.133205664914925,3.833214572013887,3.5173955642647172,4.997577269083436,2.541177518482229,5.9266767613788005,5.951295982898365,3.7174846352542943,1.7334639707847117,6.859036251892746,3.9775006680324196,6.523256435378983,2.7456756034559504,3.086674979959021,1.2331700365190983,3.6262046851340415,8.803928030640414,6.047840028502705,3.5133606484367945,4.428707579941204,3.4264184555090367,4.04783112140376,2.2415070811436664,3.2665182150173564,2.3017101629999033,3.8364745702324683,6.615899171639789,2.40316202013004
946.5,3.287343012380859,4.234737685935684,1.4364834773314286,4.578124164959462,9.475256079095033,5.681633561948871,5.8416495947269915,4.094557762536738,2.133205664914925,3.833214572013887,3.5173955642647172,4.997577269083436,2.541177518482229,5.9266767613788005,5.951295982898365,3.7174846352542943,1.7067248597131837,7.048116148570401,3.866509307918406,6.710706332947353,2.7456756034559504,3.086674979959021,1.2331700365190983,3.6262046851340415,8.529812060211984,6.990522846708814,3.5133606484367945,4.428707579941204,3.4264184555090367,4.04783112140376,2.2695911641578235,3.267061548053789,2.3017101629999033,3.8364745702324683,6.39122650752649,2.3988153558386003
947.0,3.287343012380859,4.234737685935684,1.4364834773314286,4.578124164959462,9.115542887681471,6.433063151331595,5.701229179656181,4.091841097354589,2.133205664914925,3.833214572013887,3.5173955642647172,4.997577269083436,2.541177518482229,5.9266767613788005,5.669110180814098,3.5224280751759096,1.8190611917698334,7.050289480716131,3.6458715596330187,7.275229357798153,2.803188741426908,3.277384875745959,1.2331700365190983,3.6262046851340415,9.032635610581629,6.621056381936384,3.5133606484367945,4.428707579941204,3.4264184555090367,4.04783112140376,2.2695911641578235,3.267061548053789,2.3017101629999033,3.8364745702324683,6.474133784626339,2.210822125233804
947.5,3.287343012380859,4.234737685935684,1.4364834773314286,4.578124164959462,8.755829696267917,7.184492740714347,5.532724681571207,4.088581099136007,2.133205664914925,3.833214572013887,3.5173955642647172,4.997577269083436,2.541177518482229,5.9266767613788005,5.358840295715677,3.3268281820610923,2.043733855883133,7.054636145007564,3.426578783290278,8.02937561236304,2.6387191591698524,3.842994566669617,1.3735904515899122,3.6289213503161903,9.116887859624114,6.622686381045682,3.5133606484367945,4.428707579941204,3.651091119622336,4.052177785695193,2.547742050414172,2.893248418989927,2.3017101629999033,3.8364745702324683,6.13577981651375,2.0146788990825613
948.0,3.6791752026364968,4.052721118731625,1.3295270330453306,5.334443751670065,8.78391377928208,7.18503607375078,5.336136100472071,4.084777767880993,2.133205664914925,3.833214572013887,3.5173955642647172,4.997577269083436,2.541177518482229,5.9266767613788005,5.496570766901211,2.9502983878150815,2.1279861049256183,7.0562661441168615,3.260764229090583,8.405362073572618,2.6668032421840095,3.8435378997060496,1.3735904515899122,3.6289213503161903,9.369644606751578,6.627576378373547,3.5133606484367945,4.428707579941204,3.7072592856506574,4.053264451768058,2.744330631513307,2.897051750244941,2.3017101629999033,3.8364745702324683,5.687779460229798,2.195608800213762
948.5,3.9305869778213136,3.8679878863454036,1.7521332502004014,5.532216976930613,8.924334194352895,7.187752738932929,5.194370713458618,3.8924378729847575,2.133205664914925,3.833214572013887,3.5173955642647172,4.997577269083436,2.541177518482229,5.9266767613788005,5.412318517858722,2.9486683887057907,3.0561058163356094,7.263819364033125,3.152462812861849,8.972058430569149,2.749710519283866,3.6555446691012605,1.3735904515899122,3.6289213503161903,9.4258127727799,6.628663044446412,3.5133606484367945,4.428707579941204,3.9881001157922817,4.058697782132356,2.744330631513307,2.897051750244941,2.3017101629999033,3.8364745702324683,5.631611294201473,2.194522134140904
949.0,4.042923309877963,3.87016121849112,1.7521332502004014,5.532216976930613,9.126302663222585,7.950048989044262,4.184688696891417,4.06250111338737,2.133205664914925,3.833214572013887,3.5173955642647172,4.997577269083436,2.541177518482229,5.9266767613788005,4.908149995546445,3.1285116237641333,3.3382916184198734,7.458875924111496,2.7660105103767663,9.912567916629541,2.749710519283866,3.6555446691012605,1.3735904515899122,3.6289213503161903,9.929981295092176,6.44881980938807,3.5133606484367945,4.428707579941204,4.408016389062073,3.8772245479647154,2.6881624654849787,2.895965084172076,2.385962412042389,3.838104569341752,5.547359045158984,2.192892135031613
949.5,4.042923309877963,3.87016121849112,1.7253941391288805,5.721296873608253,9.072824441079533,8.328208782399571,4.212772779905581,4.0630444464238025,2.133205664914925,3.833214572013887,3.5173955642647172,4.997577269083436,2.541177518482229,5.9266767613788005,4.740990469404107,3.3148748552596317,3.986915471630887,7.850619043377563,3.020112229446866,10.10708114367148,2.8874409904693934,3.2790148748552497,1.3735904515899122,3.6289213503161903,9.269413022178668,8.33201211365457,3.5133606484367945,4.428707579941204,4.410706332947353,4.256471007392889,2.5196579674000077,2.8927050859534944,2.280350939698934,4.784047385766442,5.013761467889903,2.182568807339443
950.0,4.0710073928921275,3.8707045515275524,1.809646388171366,5.722926872717551,8.991262135922323,8.705825242718433,3.681865146521769,4.431967578159785,2.133205664914925,3.833214572013887,3.5173955642647172,4.997577269083436,2.5973456845105503,5.927763427451666,4.488233722276647,3.3099848579317594,3.986915471630887,7.850619043377563,3.7810724147145223,10.500997595083263,2.8874409904693934,3.2790148748552497,1.3735904515899122,3.6289213503161903,8.967212968736074,9.274151598824261,3.5133606484367945,4.428707579941204,4.410706332947353,4.256471007392889,2.5196579674000077,2.8927050859534944,1.560924556871818,6.286906564531918,4.817172886790765,2.178765476084436
950.5,4.0710073928921275,3.8707045515275524,1.809646388171366,5.722926872717551,8.991262135922323,8.705825242718433,3.6256969804934442,4.43088091208692,2.133205664914925,3.833214572013887,3.5173955642647172,4.997577269083436,2.796624209494958,6.3108132181348395,4.402636501291525,3.118731629108396,5.075469849470025,6.923692883227915,3.837240580742847,10.502084261156128,2.8874409904693934,3.2790148748552497,1.3735904515899122,3.6289213503161903,8.468424334194346,10.212487752738909,3.5133606484367945,4.428707579941204,4.214117751848214,4.252667676137875,2.575826133428336,2.8937917520263596,1.3977999465573987,7.04213948516967,4.31569430836376,2.7378551705709384
951.0,4.016184198806442,4.059241115168788,1.701344971942632,6.289623229714067,8.520557584394759,9.644704729669527,3.287343012380859,4.234737685935684,2.133205664914925,3.833214572013887,3.5173955642647172,4.997577269083436,3.3302217867640422,6.321136545827017,3.8422998129509125,3.2974881980938733,5.13163801549835,6.92477954930078,3.837240580742847,10.502084261156128,2.8607018793978725,3.468094771532904,1.3735904515899122,3.6289213503161903,8.468424334194346,10.212487752738909,3.5133606484367945,4.428707579941204,4.214117751848214,4.252667676137875,2.744330631513307,2.897051750244941,1.762893025741512,7.049202814643266,3.784786674979955,3.1067783023069353
951.5,4.016184198806442,4.059241115168788,2.066438051126738,6.296686559187663,7.969635699652617,11.150823906653585,3.0907544312817237,4.23093435468067,2.133205664914925,3.833214572013887,3.5173955642647172,4.997577269083436,3.751483031976477,6.329286541373463,3.2833080965529433,3.6658679967934376,5.326881624654842,6.738959650841707,3.921492829785336,10.503714260265411,2.777794602298023,3.656088002137693,1.3735904515899122,3.6289213503161903,8.499198361093786,10.592277545203515,3.5133606484367945,4.428707579941204,4.214117751848214,4.252667676137875,2.744330631513307,2.897051750244941,1.762893025741512,7.049202814643266,3.58819809388082,3.102974971051921
